frame,distance,distance_smooth,distance_com,distance_shoulder_midpoint,shoulder_midpoint_p1_x,shoulder_midpoint_p2_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_y,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,wrist_left_p1_speed,wrist_right_p1_speed,wrist_left_p2_speed,wrist_right_p2_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed_smooth,wrist_left_p2_speed_smooth,wrist_right_p2_speed_smooth
2231,593.0209057458322,581.9646327003079,875.1144516085703,,1510.9534301757812,231.92984008789062,730.5529937744141,476.692626953125,1129.7322998046875,1000.2806396484376,1340.7017822265625,294.3322448730469,335.3733215332031,333.15802001953125,361.7021179199219,608.001220703125,3.2619182440003818,21.915400461522655,4.263545740968635,12.128900996804443,26.77321040129118,25.630017540265698,2.3617261879973506,10.990724148303485
2232,589.2335605594127,587.313619898818,881.4469139750071,,1503.1985473632812,226.20380401611328,709.6223449707031,468.06414794921875,1150.3040771484375,1005.479248046875,1341.930419921875,292.6703796386719,332.52362060546875,336.7266845703125,361.322998046875,607.2418212890625,21.21847196103267,2.066723649539794,4.566854722183846,0.8487752047612765,19.131121911468707,21.422777834570624,3.0226574214058566,7.35555891520706
2233,592.7675012485518,589.9165599543894,880.9203701223512,,1510.2271728515625,231.98385620117182,700.3169860839844,484.74615478515625,1137.4892578125,986.7628784179688,1362.0478515625,298.00054931640625,325.5762023925781,338.9416809082031,354.2105712890625,604.1856079101562,22.683079303713637,20.8115776578485,7.2919701454184,7.741256655262942,13.788237198851585,16.832904355560704,4.156789819463751,5.680789906879967
2234,598.7012128914505,592.7471647068502,823.5696091076134,,1508.2329711914062,229.85142517089844,717.1410522460938,469.25477600097656,1152.31884765625,1005.767333984375,1378.7353515625,296.43853759765625,331.49462890625,337.2260437011719,361.9144287109375,607.2510986328125,24.105726836363235,16.760445604443586,6.162076226718087,8.291360114436596,16.06973478973483,16.732348649791362,5.034414757440945,5.834944626435561
2235,610.0175319353013,596.7481424761097,857.2388122914331,,1512.7002563476562,227.5613250732422,741.5531921386719,473.8297119140625,1140.407470703125,1006.9786376953124,1407.51220703125,285.2840881347656,328.7814636230469,337.64752197265625,357.1994934082031,609.1552124023438,11.972809093924788,30.863071031404306,2.7457075203510204,5.0849055208813265,16.648401087806942,18.483443680951744,5.006030871127952,6.819039698429317
2236,607.1597479515523,599.5759109172537,896.286524124727,,1514.1697998046875,226.03156280517578,724.0443878173828,474.7979431152344,1150.047119140625,1007.98681640625,1408.40283203125,296.4271545410156,327.82684326171875,335.80908203125,361.51171875,608.6240234375,9.692226076180024,11.178601961995172,2.071511876002659,4.3448186515442675,17.93446265424287,16.33608398104625,4.567624098134757,5.262223229377282
2237,608.2835040772061,603.3858996208124,647.4709162968862,,1520.3373413085938,224.71556854248047,692.6451416015625,478.7840270996094,1168.9935302734375,974.7643432617188,1423.943359375,314.2336120605469,325.75732421875,334.4049072265625,363.9841613769531,604.7803955078125,38.245250903251524,23.63425309834674,2.500923019872757,4.570169384765589,21.339818442686642,20.649589870807638,4.1544377576725395,6.006502065378145
2238,613.4346521899073,607.5193298090835,627.7670190383466,,1530.7210693359375,221.3679656982422,694.4463043212891,480.44061279296875,1169.9981689453125,975.7127685546876,1441.24267578125,317.78533935546875,324.42724609375,334.6654357910156,361.0520324707031,611.2347412109375,1.3815966840470626,17.66015614033589,1.3553534415419182,7.089143698523467,17.07952191875333,20.019305567305118,2.9671144168972425,5.87607947403025
2239,616.5925403471529,611.097595300224,629.5982777600409,,1529.5926513671875,223.6429672241211,697.9869079589844,483.5494842529297,1167.3304443359375,971.1376953125,1456.82275390625,315.0218811035156,323.9859313964844,336.86834716796875,354.8262023925781,613.5340576171875,5.296040951772,15.82325933211585,2.2466813741009566,6.636852876005039,13.317584741835082,19.831868312839568,2.1840354463738167,5.5451780263439385
2240,613.1844576710168,611.7309804473671,490.552955999974,,1528.7098388671875,221.8685073852539,700.7011413574219,484.74107360839844,1172.193115234375,969.1072998046876,1465.1912841796875,325.60467529296875,322.9628295898437,337.0577087402344,354.0101013183594,618.0758056640625,5.2695421228656745,13.491769038705145,1.0404783091455279,4.614487651368663,11.976931347623259,16.357607914299734,1.8429896041327178,5.451094452441406
2241,615.7757051871963,613.4541718944959,494.4297283918062,,1531.7046508789062,221.56368255615234,705.1836090087891,487.1608428955078,1172.7510986328125,968.4622192382812,1482.6837158203125,332.0626220703125,322.2161865234375,337.56719970703125,359.3201904296875,618.2772216796875,0.8529211042570215,18.646453852701942,0.9039120055957092,5.313907675298449,10.209070353238658,17.85117829244109,1.609469630051328,5.644912257192241
2242,618.5318723381348,615.5038455466816,615.9726570626941,,1533.6090087890625,216.54115295410156,709.2053375244141,484.4067687988281,1149.2381591796875,974.3160400390624,1500.61474609375,323.4561767578125,318.7976989746094,342.9930725097656,362.6568603515625,617.6663818359375,24.230673529515848,19.88951350797664,6.4129675496563605,3.3921219733756396,7.406154878491523,17.10223037436707,2.391878536008049,5.409302774914252
2243,617.5192649913367,616.3207681069675,622.7101852775049,,1534.9898681640625,216.01506805419922,704.3911590576172,483.03294372558594,1147.08837890625,973.3392333984376,1512.6405029296875,318.3056945800781,318.59844970703125,342.36932373046875,363.2525939941406,630.6195068359375,2.361293382286425,13.082289331009957,0.6547998246065441,12.966817105154387,7.602094218139395,16.186657012501886,2.2517678126209737,6.584837456240436
2244,616.7275493932709,616.347769916191,505.5830143417108,,1540.7151489257812,214.85269165039062,700.5440521240234,482.5292510986328,1172.243408203125,965.4195556640624,1516.5101318359375,340.1134033203125,317.5107116699219,342.6744689941406,363.8214721679688,630.919921875,26.372273211518916,22.148367623167633,1.1297290247293525,0.6433285104462653,11.817340670088779,17.45167867071224,2.0283773427466536,5.386132583128682
2245,618.7963068397985,617.4701397499475,509.3801371541979,,1544.8330688476562,213.27698516845703,703.8490447998047,506.81517028808594,1170.029296875,963.2552490234376,1533.14599609375,341.84637451171875,315.94097900390625,345.5087280273437,355.169921875,623.4916381835938,3.0962093288380776,16.725883198043906,3.2399205098350348,11.403013683749602,11.382674111283258,18.098501502579996,2.4682657828845547,6.74383778960487
2246,625.7275424646128,619.4605072054308,512.7156173715539,,1551.3070678710938,214.9614715576172,712.2331085205078,507.16314697265625,1170.68994140625,960.6113891601562,1545.899658203125,352.67791748046875,315.55206298828125,346.480712890625,350.7109375,626.5595703125,2.72515066984207,16.73254972453347,1.0469050776730457,5.412462397473942,11.757120024400269,17.7157206769463,2.4968643973000217,6.763548734039968
2247,637.2384519333979,623.2018231244833,513.332204197342,,1550.2000122070312,219.5922622680664,707.7403106689453,491.9476318359375,1173.043212890625,962.0186767578124,1557.4808349609375,350.7279968261719,317.43408203125,344.620361328125,356.7157592773437,622.4783325195312,2.741960076603833,11.744183481781524,2.646299985676832,7.260467374791895,7.459377333817867,16.086654671707276,1.7435308845041164,7.537217814323219
2248,642.6400969218948,628.225989510595,517.1598458783612,,1558.052978515625,220.54886627197266,710.1477355957032,491.9088134765625,1172.013916015625,962.078857421875,1566.136474609375,357.969970703125,318.108154296875,344.4428100585937,357.2406005859375,619.296875,1.0310546877890536,11.285667164951956,0.69706375074092,3.224458147935618,7.193329594918391,15.727330238495677,1.7519836697309912,5.588746022879465
2249,646.7911392007611,634.238707472093,638.9631811892468,,1556.4590454101562,219.8305892944336,721.6025390625,492.36431884765625,1148.3131103515625,963.00634765625,1574.389404296875,349.4791259765625,317.6982116699219,345.3896179199219,355.6270751953125,620.4676513671875,23.71894658833984,11.840831583863233,1.0317451641108257,1.9935349227330628,6.662664270282576,13.665823030634794,1.7323868976072858,5.858787305336824
2250,645.3741063334143,639.5542673708162,639.6919821521658,,1557.5515747070312,222.21153259277344,710.241943359375,489.9609375,1148.9749755859375,960.3788452148438,1579.59814453125,351.4159545898437,319.6932067871094,344.5348815917969,353.377685546875,620.6417236328125,2.709582009843968,5.557182731062717,2.1703869950353494,2.256115011287678,6.585338806483755,11.432082937238558,1.518480194647349,4.02940757084444
2251,649.5631300746714,644.3213848928278,666.7448803858064,,1562.8107299804688,225.16492462158203,713.5192565917969,490.1313018798828,1149.73095703125,959.867431640625,1588.9793701171875,357.254638671875,320.9815673828125,344.4535522460937,349.36334228515625,621.865966796875,0.912716708268219,11.04977942331946,1.2909250508968437,4.196870637470315,6.222852014168984,10.295528876995755,1.5672841892921086,3.7862892188437143
2252,649.9125608757103,646.8562066812904,668.7353987922103,,1565.1629638671875,223.93119049072266,706.8807220458984,485.3493347167969,1151.205322265625,961.4837036132812,1595.226806640625,359.5741882324219,322.4051208496094,344.59197998046875,349.2548828125,621.9445190429688,2.1877129459615525,6.664140850718421,1.4302680554614973,0.13391755887576842,6.112002588040528,9.279520350783134,1.3240778032490417,2.3609792556604896
2253,651.4555603020677,648.619299357325,646.367364730868,,1569.1678466796875,223.25977325439447,702.8763275146484,486.8179473876953,1151.653076171875,961.704833984375,1598.90673828125,357.6828918457031,321.679443359375,345.0999755859375,349.8961181640625,622.9725341796875,0.4993818194349824,4.1374991120347575,0.885814515013399,1.211609630787224,6.005668014369713,7.849886740199696,1.3618279561035374,1.9584095522308105
2254,653.7247845207401,650.0060284213207,672.5671234824273,,1571.4570922851562,224.0338134765625,704.1097717285156,484.21897888183594,1152.5477294921875,959.1766357421876,1607.0584716796875,353.6971435546875,321.9114074707031,345.8011779785156,347.109130859375,622.4979248046875,2.6818260412162402,9.073970841838504,0.7385743999771003,2.8271102375618793,1.7982439049449936,7.296514591794749,1.3031938032767922,2.1251246151965737
2255,651.5838438619912,651.2479759270361,702.0800903579986,,1572.0304565429688,225.06138610839844,694.6698303222656,485.6367492675781,1154.0008544921875,959.18994140625,1605.159423828125,348.4195861816406,320.839111328125,346.7762756347656,349.06427001953125,623.3448486328125,1.4531859159519613,5.608831836338613,1.4493565664156525,2.130692165992636,1.5469646861665924,7.306844412849928,1.158987717552853,2.1000400461375657
2256,654.9597913866264,652.3273081894272,648.8291464016511,,1578.695068359375,226.1018524169922,696.7669830322266,474.9927215576172,1155.861083984375,959.4505615234376,1612.1085205078125,355.27984619140625,322.84619140625,348.27410888671875,359.94091796875,623.6629028320312,1.8783973512244552,9.7648918102165,2.504371156730314,10.88129721517086,1.7401008147578398,7.049866890229336,1.4016769387195471,3.4369253616776745
2257,656.5046089488216,653.6457178040494,706.2750114173421,,1580.757568359375,224.84877014160156,693.3838806152344,473.81103515625,1154.509521484375,953.152587890625,1617.9979248046875,356.7666320800781,322.29168701171875,350.05426025390625,351.2337951660156,623.5330810546875,6.4413657768371735,6.0741760964597935,1.8645144176578505,8.708090559690431,2.590831380932964,6.931873939377612,1.4885262111588176,5.1517599618406065
2258,658.8402645371848,655.1226586510728,652.9421342964198,,1582.5769653320312,225.41570281982422,702.4342346191406,471.92523193359375,1155.136962890625,952.8605346679688,1618.101318359375,365.56439208984375,323.43756103515625,349.3614501953125,352.9068603515625,624.1920776367188,0.6920822228181264,8.79836754270826,1.3390343740462824,1.7981722971444836,2.629371461609593,7.864047625512311,1.5791701829653941,5.269072495112059
2259,658.474394057774,656.0725805584796,708.1894436750171,,1583.2294311523438,225.51514434814453,698.3911285400391,476.74481201171875,1159.3707275390625,950.892333984375,1618.229248046875,368.8766479492188,322.403076171875,345.0416564941406,345.8959350585937,633.3839111328125,4.668894626060649,3.314725461166919,4.441933875356795,11.56040122502246,3.026785178578474,6.7121985493779945,2.3198420780413334,7.015730692604175
2260,658.1238220543889,657.380576196959,704.0102354658951,,1575.3113403320312,228.37074279785156,700.1665344238281,473.0283966064453,1156.1094970703125,958.8856201171876,1624.85400390625,373.6793823242188,326.8811950683594,344.6539306640625,345.9784545898437,627.709228515625,8.632974422023835,8.182520862981654,4.494872653408571,5.675282572599156,4.462742879792849,7.226936354706602,2.928945295439917,7.72464877392548
2261,656.945731474934,657.7777642146206,702.6486543044041,,1577.2269897460938,231.52568817138672,696.3641052246094,474.180419921875,1156.687255859375,957.1792602539062,1622.060546875,378.25189208984375,332.72247314453125,346.4022827148437,342.3604736328125,624.790771484375,1.8015185820181152,5.358287762165777,6.097316168334803,4.648352143361442,4.4473671259515815,6.345615545096458,3.647534297760815,6.478059759563595
2262,656.4788371052266,657.7726098459017,701.3439295286315,,1577.509521484375,232.0763397216797,696.1613159179688,475.3443603515625,1159.4698486328125,958.4701538085938,1623.3720703125,379.7941589355469,334.6887512207031,344.18328857421875,341.86767578125,625.1002197265625,3.0674466111605474,2.0245198814698964,2.964824525829817,0.5819002810598646,3.772583292816256,5.5356843020984785,3.867596319395208,4.852821703837483
2263,649.4094753185552,655.8864520021758,697.4734150402641,,1572.3233032226562,237.19158935546875,684.4848937988281,480.1347351074219,1164.1240234375,955.09423828125,1624.808349609375,377.9114990234375,336.89569091796875,343.49664306640625,347.4154663085937,627.1397705078125,5.749621618884895,2.3679752032686965,2.311290739125213,5.910816113243746,4.78409117202961,4.249605834210566,4.062047592410994,5.675350467057335
2264,648.3156756267826,653.8547083159774,694.3698248569525,,1572.0101318359375,237.2804718017578,684.3393402099609,488.20550537109375,1166.9022216796875,954.0277099609376,1615.84765625,378.0833129882813,338.1741638183594,342.86187744140625,350.56121826171875,627.103759765625,2.9758810680069314,8.962340404116693,1.4273823439131008,3.1459580614087983,4.445488460418866,5.379128822800521,3.4591372861222554,3.9924618343346028
2265,647.6703295621057,651.7640098175209,693.0816430391711,,1572.1129760742188,240.192626953125,689.1107177734375,481.3968048095703,1163.3328857421875,954.7711181640624,1617.8983154296875,379.89459228515625,339.1534729003906,341.46435546875,349.507080078125,628.6817016601562,3.645931265287678,2.7360438158999574,1.7064917058708213,1.8976585395236945,3.4480798290716344,4.289833413384182,2.901461096614706,3.2369370277195095
2266,645.0127003499593,649.3774035925259,692.4694824566707,,1572.1929931640625,239.56822967529297,681.6390838623047,482.7881774902344,1166.0577392578125,953.37646484375,1606.7720947265625,382.4207763671875,337.6173400878906,343.1647033691406,348.0837097167969,629.5303344726562,3.061026717536501,11.409399333486204,2.2914813985721043,1.6571544393806563,3.699981456175311,5.500055727648267,2.140294142662166,2.638697486923353
2267,640.4193915766467,646.1655144868099,693.466591906526,,1569.2801513671875,238.36981964111328,679.7886657714844,479.1281433105469,1168.860595703125,952.5617065429688,1601.149169921875,390.67779541015625,337.4110412597656,342.4223937988281,340.5787048339844,635.5343017578125,2.918875698230703,9.98977711638846,0.7704431871742891,9.611072856464359,3.6702672735893422,7.09310717463198,1.7014178749310602,4.444532002004252
2268,639.7897874893569,644.2415769209704,690.0570012578557,,1562.3358154296875,237.56122589111328,696.7938079833984,478.562744140625,1159.9312744140625,961.55908203125,1589.3448486328125,402.29595947265625,337.40802001953125,339.8192443847656,336.9024658203125,637.385986328125,12.676180195959233,16.56272131259174,2.6031511673021392,4.116244530342743,5.055578989004211,9.932056396496588,1.7597899605664455,4.085617685424051
2269,641.9184298806134,642.9621277717364,687.3233514928681,,1566.8275756835938,243.69296264648438,696.22705078125,476.9931640625,1160.8818359375,964.6939086914062,1585.9453125,408.6558227539063,343.0838928222656,338.0902709960937,342.56396484375,629.71484375,3.2757755416185357,7.211428906568414,5.933370125953333,9.534096687484663,5.115557883726531,9.581874096986933,2.660987516974492,5.363245410639225
2270,643.383458156576,642.1047534906304,687.6913141445187,,1565.484130859375,238.5990982055664,697.2710723876953,464.6575927734375,1162.09326171875,963.92236328125,1577.415283203125,413.468994140625,334.78057861328125,341.90728759765625,351.6387939453125,618.0972290039062,1.436257199602616,9.794284997051768,9.138634612989295,14.741828095973057,4.673623070589519,10.993522333217296,4.147416098398187,7.932079321929097
2271,641.4987414207831,641.4019617047952,686.8826097010747,,1564.0033569335938,242.13251495361328,704.6223754882812,474.2781066894531,1161.8134765625,960.4385375976562,1579.091552734375,418.174072265625,342.0341186523437,336.7786560058594,336.7464599609375,629.6177978515625,3.495042364167464,4.994761225899653,8.88350747749215,18.828306298649334,4.760426199915711,9.710594711699985,5.465821314182196,11.366309693782833
2272,641.9763885648629,641.7133611024385,686.5007372722911,,1560.949951171875,242.38611602783203,708.8249816894531,471.19482421875,1157.5543212890625,956.0262451171876,1585.6966552734375,424.9264526367188,343.1498107910156,333.812255859375,334.496337890625,631.55126953125,6.132595582333026,9.445740851170056,3.1692741720079805,2.9667089623791907,5.403170176736176,9.601787458656304,5.9455875111489345,10.037436914965799
2273,644.0408113360714,642.5635658717813,689.5525392452275,,1567.5548706054688,242.3086166381836,714.9474487304688,473.77638244628906,1153.4908447265625,951.0062255859376,1590.7490234375,431.5452880859375,342.73321533203125,333.5417175292969,338.96929931640625,630.9117431640625,6.458516692563261,8.32678850272218,0.4967320852208589,4.518448615493494,4.159637476056981,7.954600896682392,5.524303694732678,10.11787773199595
2274,644.3551533878586,643.0509105732303,723.6302240467637,,1568.813232421875,241.13774871826172,717.9106750488281,473.31866455078125,1156.5706787109375,951.2191772460938,1585.180419921875,430.623291015625,341.2568359375,334.66619873046875,335.320068359375,629.1439819335938,3.087187357591768,5.644415267491925,1.85584322839657,4.0548571301222935,4.121919839251627,7.641198168867094,4.708798315221324,9.022029820523475
2275,646.2951350126265,643.6332459444405,722.0865441940018,,1566.4805297851562,241.09121704101562,716.4861755371094,475.99497985839844,1153.1064453125,952.1211547851562,1590.59033203125,432.6511840820313,339.3398132324219,333.46466064453125,343.5374450683594,629.955078125,3.5797313474369936,5.777499400254493,2.2624477505001974,8.25730930806595,4.550614668818504,6.83784104950764,3.333560942723506,7.725126062942053
2276,647.402765574678,644.8140507752195,722.4699260815615,,1565.5777587890625,241.3664321899414,717.8820495605469,476.8126678466797,1158.763916015625,952.5218505859376,1590.175537109375,434.82220458984375,337.9644775390625,333.40057373046875,343.0809936523437,631.6058349609375,5.67164278507396,2.2102906760323373,1.3768280219338822,1.7127013827801703,4.985934752999803,6.280946939534177,1.8322250516118523,4.302005079768221
2277,647.1709358033069,645.8529602229082,689.2377498278619,,1565.9278564453125,237.87576293945312,710.8656921386719,468.58599853515625,1158.7392578125,954.7108154296876,1582.428955078125,431.1321716308594,330.6477355957031,338.62744140625,357.3531494140625,623.2257690429688,2.189103723936994,8.580552220298898,8.991932960484148,16.550526725040044,4.197236381320597,6.107909213359944,2.9967568093070858,7.018768632300391
2278,644.762644880342,645.9973269317624,687.3736039050673,,1558.1673583984375,234.96707153320312,717.3788146972656,470.4979705810547,1152.8133544921875,950.9701538085938,1575.8353271484375,433.4987182617188,329.3568115234375,339.4862060546875,353.9971923828125,623.7437744140625,7.007772793492615,7.005460172692954,1.550471438550497,3.3956998041756115,4.307087601506467,5.843643547354099,3.207504679973013,6.794218870036815
2279,644.0428158735872,645.9348594289081,686.8382049975627,,1557.969482421875,234.07095336914062,714.9367980957031,468.61962890625,1146.2998046875,948.121826171875,1569.7994384765625,431.2653198242188,328.9060363769531,338.88006591796875,356.488037109375,621.5980224609375,7.109099899722917,6.435838767394379,0.755383411274986,3.2876372817243644,5.111470109932697,6.00192824733459,2.9874127165486963,6.640774900357229
2280,643.7113288246039,645.4180981913037,686.8276569933121,,1555.57373046875,233.80380249023438,717.2369384765625,470.7684631347656,1147.67822265625,946.1260986328124,1568.521484375,434.1348876953125,328.1091613769531,339.7237548828125,352.6177978515625,621.7281494140625,2.425482324558518,3.141271470680878,1.160526102689689,3.8724262338542546,4.880620305357002,5.474682661419867,2.7670283869865946,5.76379828551489
2281,644.1898968380758,644.7755244439832,688.4432824590195,,1555.0492553710938,231.85900878906247,721.0906372070312,468.4353332519531,1145.2420654296875,948.05419921875,1567.52587890625,434.466796875,328.3973999023437,341.1458740234375,346.8583374023437,621.019287109375,3.10683663909541,1.0494731787738725,1.451035594894666,5.802919130327647,4.367659076161292,5.242519161968174,2.7818699015787516,6.581841835024386
2282,643.3029217724232,644.0019216378065,687.2898371455083,,1552.3497924804688,232.49922943115234,718.7157287597656,474.1116638183594,1145.1624755859375,948.885009765625,1569.6646728515625,430.5422058105469,326.7640075683594,342.6485290527344,351.5127258300781,620.814453125,0.8346141072536972,4.469547467439038,2.219446474639551,4.658893494960272,4.096761152824632,4.420318211396202,1.4273726044098323,4.2035151890084315
2283,644.8649176469542,644.022376191129,688.1924430370696,,1551.65625,231.00977325439453,726.0931091308594,474.25486755371094,1144.1263427734375,944.6482543945312,1571.031494140625,436.1274719238281,326.3784484863281,343.2432861328125,353.9497375488281,618.3651123046875,4.361612921802083,5.7500780857656455,0.7087960144074157,3.45518401411183,3.567529178486526,4.169241794010739,1.259037519581216,4.215412030995675
2284,644.4455171483269,644.1029164460767,945.420822625011,,1550.9867553710938,231.1340560913086,726.3014831542969,474.7927703857422,1140.50048828125,948.184814453125,1566.27294921875,427.2252807617188,324.1815185546875,341.9798278808594,347.03082275390625,618.7920532226562,5.064985473479356,10.094194235313664,2.534329867828363,6.932074760619998,3.158706293237814,4.900912887594596,1.6148268108918913,4.944299526774802
2285,645.6625544721524,644.4931615755864,945.9504736706535,,1549.78125,229.5517120361328,727.1672973632812,472.08489990234375,1139.059326171875,949.0015869140624,1566.550048828125,427.8726196289063,322.7496337890625,343.69049072265625,345.4579467773437,618.3385009765625,1.6565221032162274,0.7041532521315039,2.230843190440225,1.6369631876081705,3.0049142489693557,4.4134892438847215,1.8288902284419986,4.497206917525585
2286,643.2407650156139,644.3033352110941,978.1608728904523,,1547.6649169921875,227.9893341064453,726.052734375,483.95806884765625,1138.98486328125,950.323974609375,1565.6015625,424.55810546875,330.1379699707031,343.80780029296875,334.6156005859375,629.6197509765625,1.3244825173608132,3.447554268248248,7.389267424327453,15.64682307999935,2.648443424622436,4.893105461779596,3.016536594328556,6.4659877074599255
2287,645.3602987806689,644.7148106127432,686.4141455547467,,1543.6511840820312,228.17941284179688,730.1238708496094,473.9065856933594,1135.7567138671875,953.0201416015624,1568.5814208984375,424.0826110839844,320.309814453125,344.4110107421875,347.6039123535156,620.5693969726562,4.205979682460775,3.0175571220247255,9.846649365329712,15.830513262930873,3.322716539663852,4.602707392696734,4.541977172466588,8.700311661054046
2288,645.9178623424802,644.9253995518485,688.146978350477,,1545.148193359375,227.33177947998047,733.6331787109375,474.36175537109375,1136.380126953125,951.1488647460938,1569.530029296875,429.5980224609375,318.92559814453125,345.61138916015625,342.22332763671875,622.7685546875,1.9723896535752525,5.59639353071334,1.8322017179617716,5.812657442976052,2.844871886018486,4.571970481686273,4.76665831317746,9.171806346826889
2289,643.5107090329641,644.7384379287759,717.2614574486154,,1544.3731689453125,225.08958435058594,732.9999084472656,487.03330993652344,1137.1890869140625,951.31982421875,1567.42431640625,427.0642700195313,325.065185546875,345.4822082519531,339.50177001953125,631.2947387695312,0.826827285284481,3.294530044190846,6.140946277086477,8.950010662806742,1.9972402483795109,3.21203764346171,5.4879815950290824,9.57539352726424
2290,641.5092914501677,643.9077853243789,975.8821368102774,,1543.9503173828125,223.76927185058594,730.008056640625,486.8569641113281,1137.618408203125,953.4929809570312,1560.7767333984375,426.8821411132813,322.6331481933594,344.7496643066406,338.30303955078125,633.066162109375,2.2151584544631313,6.650077502123513,2.5399658109331487,2.138900508591454,2.1089675186288916,4.401222493460112,5.549806119127667,9.675780991460895
2291,640.853379449712,643.4303082111985,716.2030500690977,,1539.2704467773438,224.03247833251953,734.1670532226562,487.04209899902344,1133.672607421875,954.44189453125,1564.1597900390625,427.559326171875,322.25006103515625,345.7719116210937,338.6080322265625,630.8167724609375,4.058297768356791,3.4501669288977097,1.091670894861018,2.2699723176237163,2.6557305688280874,4.401745025590004,4.290286813234379,7.000410838985769
2292,641.6497127008264,642.6881909952301,717.1644957205853,,1542.425537109375,224.19737243652344,731.0809631347656,483.7780303955078,1136.6126708984375,952.4990844726562,1560.155029296875,427.7518615722656,321.27178955078125,346.5999755859375,333.9967041015625,629.03515625,3.52398697074632,4.009386297498628,1.2816805479580748,4.943531470466362,2.5193320264851957,4.600110860684785,2.5772930497600526,4.8230144804928665
2293,638.8203065039124,641.2686798275165,974.6708110923792,,1540.4212036132812,223.18864440917966,727.6878967285156,481.8973388671875,1137.227783203125,956.9908447265624,1558.78857421875,422.7823791503906,320.5072021484375,345.3686828613281,333.5199584960937,629.7012939453125,4.533682093613191,5.153926175437345,1.4493707839951588,0.8191616454949953,3.0315905144927835,4.511617389629586,2.5007268629667303,3.824315320996655
2294,638.4934903797077,640.2652360968652,843.374943832768,,1540.6747436523438,222.09757232666016,722.9751586914062,482.36871337890625,1138.192138671875,961.1325073242188,1554.4573974609375,420.54339599609375,320.87518310546875,345.6097412109375,329.73126220703125,629.8944091796875,4.252452297549461,4.875667920668961,0.4399080729584652,3.7936147754487726,3.71671551694578,4.827844964925208,1.3605192221411275,2.793036143525062
2295,647.8985845819504,641.5430947232219,690.960308315743,,1560.2683715820312,223.47339630126953,706.7889709472656,472.3341369628906,1162.26171875,961.060546875,1561.597900390625,419.8045043945313,318.98846435546875,345.7891845703125,341.5043029785156,623.6636962890625,24.069687647402567,7.178630989801278,1.8952328513471235,13.320145349523553,8.087621355533667,4.933555662460762,1.2315726302239227,5.029285111711482
2296,649.6847859401929,643.309376021318,691.7451819282085,,1562.2860107421875,223.40921020507812,707.6754150390625,473.71337890625,1164.027587890625,962.2025756835938,1554.879638671875,421.8456115722656,318.64459228515625,345.9917297363281,339.68585205078125,624.9517822265625,2.1029797006794277,7.021478407901021,0.39908964533961794,2.228436483044393,7.696557741998196,5.647817958261424,1.0930563803196427,5.020977944795617
2297,646.6041849777046,644.3002704766935,719.0173919368017,,1556.8287353515625,221.5111541748047,713.7147216796875,484.2240905761719,1162.0499267578125,963.1671752929688,1552.622802734375,423.6253051757813,319.8385009765625,346.9005126953125,327.761962890625,628.935546875,2.2003626888864534,2.8741290456738606,1.5004347469836137,12.571774476096525,7.431832885626221,5.42076650789647,1.1368072201247503,6.546626545921649
2298,644.6808916578049,645.4723875074721,719.5003261289099,,1558.4287719726562,220.3546600341797,706.6564025878906,482.16680908203125,1164.9462890625,962.7708740234376,1547.2489013671875,421.094970703125,319.20758056640625,346.56640625,326.0010986328125,629.4511108398438,2.92334898639329,5.939815523042155,0.7139241421545326,1.8347885808144146,7.109766264182241,5.577944377417433,0.9897178917566251,6.749751932985534
2299,643.3108417298664,646.4358577775039,718.147854423218,,1556.0013427734375,220.2253189086914,711.1354064941406,485.57958984375,1164.67626953125,963.4490966796876,1542.50927734375,426.53411865234375,320.6606140136719,346.9946594238281,324.8002624511719,629.3575439453125,0.7299976155490341,7.21445537078416,1.5148290265790685,1.2044759436740355,6.405275327782157,6.0457018674404726,1.2047020824807457,6.231924166630586
2300,641.656358105131,645.18741248214,718.1111707444809,,1555.62841796875,222.07573699951172,708.4668884277344,487.4329833984375,1168.559326171875,960.27783203125,1537.27001953125,422.6364135742188,320.78985595703125,347.50396728515625,323.3997497558594,627.712890625,5.013486645512487,6.530078659701065,0.5254502617126919,2.1601667421165467,2.5940351274041396,5.915991401420429,0.9307455645538594,3.9999284451491848
2301,638.3713677241662,642.9247288389346,810.4146886557853,,1551.6683959960938,221.56732177734375,709.8592529296875,487.64361572265625,1166.322509765625,961.817138671875,1530.6104736328125,423.51263427734375,320.4137268066406,347.4942626953125,326.96514892578125,628.8004150390625,2.715292354267103,6.716942332191077,0.37625432467628706,3.7275703336170034,2.7164976581216753,5.855084186278441,0.9261785004211933,4.299755215263707
2302,638.0482029558151,641.2135324345567,940.681623903149,,1553.2564697265625,220.3005599975586,703.4326171875,488.3989562988281,1168.4942626953125,962.2452392578124,1525.7821044921875,423.6208190917969,320.1331787109375,347.21783447265625,326.574462890625,627.9833374023438,2.2135448717580073,4.829580987230472,0.3938525057474474,0.9056773390628741,2.7191340946959857,6.246174574589763,0.70486205217396,1.9665357878569765
