frame,person,x_min,x_max,y_min,y_max,centroid_x,centroid_y,com_x,com_y,distance
2024,1,0.0,330.10888671875,0.0,574.7618408203125,165.054443359375,287.38092041015625,238.2554531097412,383.3220634460449,
2025,0,0.0,1535.69921875,0.0,933.1951904296876,767.849609375,466.5975952148438,1028.2803192138672,583.0273284912109,627.7139246311781
2025,1,0.0,335.265380859375,0.0,565.6932373046875,167.6326904296875,282.84661865234375,238.86992645263672,385.4045715332031,
2026,0,0.0,342.86309814453125,0.0,574.386474609375,171.43154907226562,287.1932373046875,242.15333557128906,382.2375907897949,608.7525228054182
2026,1,0.0,1505.62451171875,0.0,935.363525390625,752.812255859375,467.6817626953125,1191.5404663085938,664.5223083496094,
2027,0,0.0,350.8096618652344,0.0,573.072509765625,175.4048309326172,286.5362548828125,207.2878646850586,326.1637020111084,603.3534864862431
2027,1,0.0,1502.2322998046875,0.0,934.1370849609376,751.1161499023438,467.0685424804688,1192.6275787353516,664.553092956543,
2028,0,0.0,1506.4046630859375,0.0,932.9214477539062,753.2023315429688,466.4607238769531,1019.6024780273438,585.557991027832,601.9306219982979
2028,1,0.0,358.6265869140625,0.0,569.7584228515625,179.31329345703125,284.87921142578125,211.83299446105957,321.53890228271484,
2029,0,0.0,262.98297119140625,0.0,570.5234375,131.49148559570312,285.26171875,123.9557113647461,211.0760040283203,649.7504059665418
2029,1,0.0,1512.007080078125,0.0,929.189208984375,756.0035400390625,464.5946044921875,1018.8860778808594,584.538818359375,
2030,0,0.0,358.9449462890625,0.0,566.130859375,179.47247314453125,283.0654296875,212.7956428527832,334.44165420532227,606.1995738344181
2030,1,0.0,1516.1065673828125,0.0,927.916259765625,758.0532836914062,463.9581298828125,1021.9968566894531,582.1053619384766,
2031,0,0.0,262.14678955078125,0.0,571.961669921875,131.07339477539062,285.9808349609375,96.03263473510742,143.14300537109375,655.1446179505515
2031,1,0.0,1522.029541015625,0.0,931.8968505859376,761.0147705078125,465.9484252929688,1020.5048217773438,584.7637405395508,
2032,0,0.0,384.2018432617188,0.0,566.1306762695312,192.1009216308594,283.0653381347656,225.0667209625244,325.3290252685547,599.987721219165
2032,1,0.0,1526.711669921875,0.0,933.0262451171876,763.3558349609375,466.5131225585938,1021.6315765380859,582.3239974975586,
2033,0,0.0,392.725341796875,0.0,567.9298706054688,196.3626708984375,283.9649353027344,228.26445960998535,326.0703067779541,595.3424061974978
2033,1,0.0,1524.917236328125,0.0,936.537841796875,762.4586181640625,468.2689208984375,1022.0411376953125,582.5043182373047,
2034,0,0.0,395.8378601074219,0.0,583.4265747070312,197.91893005371094,291.7132873535156,233.81870651245117,335.9272766113281,591.6639357520046
2034,1,0.0,1523.543212890625,0.0,941.958984375,761.7716064453125,470.9794921875,1021.2374572753906,583.5030212402344,
2035,0,0.0,400.9525451660156,0.0,566.458251953125,200.4762725830078,283.2291259765625,232.06841278076172,325.7129020690918,591.151912631276
2035,1,0.0,1522.677734375,0.0,940.0555419921876,761.3388671875,470.0277709960938,1020.3776397705078,583.0700378417969,
2036,0,0.0,400.253662109375,0.0,563.414794921875,200.1268310546875,281.7073974609375,233.59638023376465,328.84263610839844,593.7700602774921
2036,1,0.0,1527.05419921875,0.0,938.34423828125,763.527099609375,469.172119140625,1021.0209045410156,582.7752838134766,
2037,0,0.0,394.9207153320313,0.0,555.3914794921875,197.46035766601565,277.69573974609375,232.61078071594238,332.74375343322754,595.6506088422425
2037,1,0.0,1522.41650390625,0.0,940.0365600585938,761.208251953125,470.0182800292969,1021.2687072753906,583.8793640136719,
2038,0,0.0,395.45703125,0.0,554.9326171875,197.728515625,277.46630859375,233.67447662353516,330.61521911621094,604.8881318897269
2038,1,0.0,1546.6875,0.0,926.7215576171876,773.34375,463.3607788085938,1027.3951721191406,580.4565658569336,
2039,0,0.0,393.7239990234375,0.0,552.65771484375,196.86199951171875,276.328857421875,233.3609504699707,327.27549934387207,602.9410246793076
2039,1,0.0,1540.7200927734375,0.0,924.8827514648438,770.3600463867188,462.4413757324219,1026.0884094238281,581.2738189697266,
2040,0,0.0,393.6632995605469,0.0,561.8135375976562,196.83164978027344,280.9067687988281,235.38315200805664,327.3053779602051,601.6872613217527
2040,1,0.0,1539.9599609375,0.0,928.0296020507812,769.97998046875,464.0148010253906,1028.0057373046875,583.2767562866211,
2041,0,0.0,394.7593688964844,0.0,559.3470458984375,197.3796844482422,279.67352294921875,234.25659942626953,325.3027534484863,603.8678582514542
2041,1,0.0,1545.009765625,0.0,927.5176391601562,772.5048828125,463.7588195800781,1029.5623779296875,583.6612091064453,
2042,0,0.0,393.0986022949219,0.0,550.9454956054688,196.54930114746094,275.4727478027344,234.0143985748291,326.04090118408203,608.5467311403318
2042,1,0.0,1550.1873779296875,0.0,928.386962890625,775.0936889648438,464.1934814453125,1031.1816711425781,583.6803207397461,
2043,0,0.0,395.6591491699219,0.0,557.1480102539062,197.82957458496094,278.5740051269531,234.4422607421875,323.9870853424072,607.4999563208787
2043,1,0.0,1552.505615234375,0.0,928.5386962890624,776.2528076171875,464.2693481445312,1031.7870178222656,583.3694686889648,
2044,0,0.0,392.31939697265625,0.0,557.012451171875,196.15969848632812,278.5062255859375,233.09591102600098,325.84402084350586,610.4637820788781
2044,1,0.0,1556.21728515625,0.0,925.8021240234376,778.108642578125,462.9010620117188,1031.9844360351562,582.0640487670898,
2045,0,0.0,1556.9696044921875,0.0,926.3084106445312,778.4848022460938,463.1542053222656,1031.6410522460938,581.532096862793,608.9838582819845
2045,1,0.0,390.9451904296875,0.0,574.4100952148438,195.47259521484375,287.2050476074219,237.62649536132812,323.98680114746094,
2046,0,0.0,390.9350280761719,0.0,561.6438598632812,195.46751403808594,280.8219299316406,237.23171997070312,314.9039001464844,609.7869688902855
2046,1,0.0,1555.34521484375,0.0,924.2862548828124,777.672607421875,462.1431274414062,1031.1302337646484,579.3887710571289,
2047,0,0.0,390.81298828125,0.0,553.3583984375,195.406494140625,276.67919921875,237.0870132446289,308.46406173706055,611.527722610872
2047,1,0.0,1555.247314453125,0.0,927.4671020507812,777.6236572265625,463.7335510253906,1028.833724975586,580.8157653808594,
2048,0,0.0,389.2134399414063,0.0,550.967041015625,194.60671997070315,275.4835205078125,238.1383285522461,304.66965103149414,614.2580159381998
2048,1,0.0,1559.67041015625,0.0,924.1722412109376,779.835205078125,462.0861206054688,1029.5733032226562,579.202751159668,
2049,0,0.0,1557.32666015625,0.0,928.4947509765624,778.663330078125,464.2473754882812,1027.5435638427734,580.5903778076172,614.761023333998
2049,1,0.0,388.15960693359375,0.0,548.0044555664062,194.07980346679688,274.0022277832031,236.44166946411133,301.1651496887207,
2050,0,0.0,383.258544921875,0.0,553.3329467773438,191.6292724609375,276.6664733886719,236.9204330444336,302.87086486816406,615.8375066791957
2050,1,0.0,1557.0655517578125,0.0,926.4287109375,778.5327758789062,463.21435546875,1028.43798828125,579.5535278320312,
2051,0,0.0,384.806396484375,0.0,552.7041015625,192.4031982421875,276.35205078125,236.9034538269043,302.65353775024414,614.6817832144011
2051,1,0.0,1556.214111328125,0.0,925.7171630859376,778.1070556640625,462.8585815429688,1027.83056640625,580.2165374755859,
2052,0,0.0,387.7425842285156,0.0,553.4363403320312,193.8712921142578,276.7181701660156,237.38360977172852,301.88007736206055,615.0284200241406
2052,1,0.0,1559.468017578125,0.0,927.7348022460938,779.7340087890625,463.8674011230469,1027.8912811279297,581.9662933349609,
2053,0,0.0,384.7651062011719,0.0,553.7352294921875,192.38255310058594,276.86761474609375,237.31640243530273,301.46573638916016,615.7387822300813
2053,1,0.0,1557.78076171875,0.0,928.66357421875,778.890380859375,464.331787109375,1027.9744415283203,582.6575698852539,
2054,0,0.0,386.4727478027344,0.0,552.5821533203125,193.2363739013672,276.29107666015625,238.30014419555664,300.8073387145996,619.4258829201144
2054,1,0.0,1565.988525390625,0.0,931.39111328125,782.9942626953125,465.695556640625,1032.1684265136719,582.7829666137695,
2055,0,0.0,387.9976806640625,0.0,553.8927001953125,193.99884033203125,276.94635009765625,237.30677795410156,299.9040946960449,620.2758239012303
2055,1,0.0,1568.714599609375,0.0,934.5184326171876,784.3572998046875,467.2592163085938,1032.3520965576172,584.326774597168,
2056,0,0.0,391.0846252441406,0.0,548.2293701171875,195.5423126220703,274.11468505859375,237.52138137817383,297.1516456604004,619.8608949596596
2056,1,0.0,1569.065185546875,0.0,934.5866088867188,784.5325927734375,467.2933044433594,1033.8699035644531,583.9333190917969,
2057,0,0.0,391.4296875,0.0,547.1201782226562,195.71484375,273.5600891113281,238.53607177734375,298.45654678344727,617.2243762933819
2057,1,0.0,1563.802001953125,0.0,933.6520385742188,781.9010009765625,466.8260192871094,1034.0064086914062,583.9629058837891,
2058,0,0.0,392.2310180664063,0.0,546.7457275390625,196.11550903320315,273.37286376953125,237.8697280883789,296.92447662353516,616.2683373642762
2058,1,0.0,1563.002197265625,0.0,932.0267944335938,781.5010986328125,466.0133972167969,1033.5922241210938,583.9016494750977,
2059,0,0.0,393.2395935058594,0.0,548.09912109375,196.6197967529297,274.049560546875,237.83895111083984,298.0756015777588,616.0397475670875
2059,1,0.0,1564.059814453125,0.0,931.7655029296876,782.0299072265625,465.8827514648438,1032.8448333740234,584.0915298461914,
2060,0,0.0,392.07952880859375,0.0,549.2716674804688,196.03976440429688,274.6358337402344,236.44726943969727,298.4406509399414,616.1648395412744
2060,1,0.0,1562.88671875,0.0,933.7803955078124,781.443359375,466.8901977539062,1032.840805053711,584.6931076049805,
2061,0,0.0,397.037841796875,0.0,555.6088256835938,198.5189208984375,277.8044128417969,237.1468048095703,303.42310333251953,614.1130054114392
2061,1,0.0,1566.079833984375,0.0,932.2783813476562,783.0399169921875,466.1391906738281,1033.032211303711,584.5374298095703,
2062,0,0.0,395.06689453125,0.0,557.1383056640625,197.533447265625,278.56915283203125,237.25622177124023,305.3499946594238,613.0918282227977
2062,1,0.0,1562.779541015625,0.0,931.2686767578124,781.3897705078125,465.6343383789062,1032.1795654296875,584.4044952392578,
2063,0,0.0,389.0521240234375,0.0,556.2957763671875,194.52606201171875,278.14788818359375,237.72795486450195,305.52013397216797,616.6342686353477
2063,1,0.0,1563.194091796875,0.0,933.5780639648438,781.5970458984375,466.7890319824219,1031.5087585449219,585.3669357299805,
2064,0,0.0,389.4312133789063,0.0,558.1159057617188,194.71560668945315,279.0579528808594,237.7984390258789,307.0778274536133,616.5210096116285
2064,1,0.0,1563.8662109375,0.0,933.7421264648438,781.93310546875,466.8710632324219,1030.6803741455078,585.7887878417969,
2065,0,0.0,390.2763977050781,0.0,559.0478515625,195.13819885253906,279.52392578125,237.22510528564453,307.82324600219727,614.7549876489062
2065,1,0.0,1561.342041015625,0.0,933.6143188476562,780.6710205078125,466.8071594238281,1030.4861297607422,585.7724609375,
2066,0,0.0,387.7926635742188,0.0,557.1826171875,193.8963317871094,278.59130859375,236.6288948059082,307.8759346008301,617.1477210847642
2066,1,0.0,1564.1572265625,0.0,930.882568359375,782.07861328125,465.4412841796875,1032.2396697998047,584.6780166625977,
2067,0,0.0,386.1504821777344,0.0,558.0916137695312,193.0752410888672,279.0458068847656,237.33098220825195,309.4231986999512,617.1885936573162
2067,1,0.0,1562.3594970703125,0.0,932.5504150390624,781.1797485351562,466.2752075195312,1030.746109008789,584.9092788696289,
2068,0,0.0,384.8414306640625,0.0,559.2086791992188,192.42071533203125,279.6043395996094,236.5428695678711,309.5957794189453,618.5874226305124
2068,1,0.0,1563.885498046875,0.0,933.9841918945312,781.9427490234375,466.9920959472656,1031.6565704345703,584.3840637207031,
2069,0,0.0,379.4612426757813,0.0,560.8922729492188,189.73062133789065,280.4461364746094,233.5032844543457,309.04510498046875,621.5157559529971
2069,1,0.0,1565.02783203125,0.0,934.468505859375,782.513916015625,467.2342529296875,1032.2403564453125,584.5002822875977,
2070,0,0.0,378.7147521972656,0.0,560.7882080078125,189.3573760986328,280.39410400390625,234.04233932495117,309.5724906921387,621.5541276098004
2070,1,0.0,1564.6431884765625,0.0,933.47021484375,782.3215942382812,466.735107421875,1031.8902435302734,584.4229736328125,
2071,0,0.0,379.9044799804688,0.0,563.9061279296875,189.9522399902344,281.95306396484375,234.21934509277344,313.86633682250977,620.2875146441461
2071,1,0.0,1564.0491943359375,0.0,933.8084106445312,782.0245971679688,466.9042053222656,1031.5610809326172,584.4377517700195,
2072,0,0.0,376.0163269042969,0.0,561.6812744140625,188.00816345214844,280.84063720703125,231.2511329650879,310.71352767944336,622.5070220342251
2072,1,0.0,1564.3150634765625,0.0,933.1729736328124,782.1575317382812,466.5864868164062,1031.2199249267578,584.4991455078125,
2073,0,0.0,378.3186950683594,0.0,558.1224365234375,189.1593475341797,279.06121826171875,229.82625579833984,308.6211185455322,621.6730825645693
2073,1,0.0,1563.5943603515625,0.0,933.6637573242188,781.7971801757812,466.8318786621094,1031.2054748535156,584.5023498535156,
2074,0,0.0,378.28509521484375,0.0,558.5586547851562,189.14254760742188,279.2793273925781,230.21945190429688,310.75772285461426,622.4124150653694
2074,1,0.0,1565.2177734375,0.0,933.7648315429688,782.60888671875,466.8824157714844,1031.6453704833984,584.2394409179688,
2075,0,0.0,381.9032287597656,0.0,563.724853515625,190.9516143798828,281.8624267578125,231.19945526123047,317.06861877441406,618.4449439088631
2075,1,0.0,1562.4993896484375,0.0,932.627685546875,781.2496948242188,466.3138427734375,1030.7173461914062,584.0446701049805,
2076,0,0.0,376.095458984375,0.0,560.9566650390625,188.0477294921875,280.47833251953125,229.64794158935547,310.4816360473633,620.8213720830254
2076,1,0.0,1559.868896484375,0.0,935.599365234375,779.9344482421875,467.7996826171875,1029.0471954345703,584.1357116699219,
2077,0,0.0,376.1348571777344,0.0,559.8450927734375,188.0674285888672,279.92254638671875,229.49688339233398,309.81354904174805,623.0197402984555
2077,1,0.0,1564.6875,0.0,933.953369140625,782.34375,466.9766845703125,1030.2437286376953,582.9569320678711,
2078,0,0.0,372.4396362304688,0.0,558.2162475585938,186.2198181152344,279.1081237792969,227.7053451538086,307.7074680328369,624.6934487047505
2078,1,0.0,1564.286865234375,0.0,933.006591796875,782.1434326171875,466.5032958984375,1029.8473510742188,583.1259002685547,
2079,0,0.0,370.3195190429688,0.0,558.9349365234375,185.1597595214844,279.46746826171875,227.1838665008545,307.2053852081299,624.8878122039633
2079,1,0.0,1562.8319091796875,0.0,932.9046020507812,781.4159545898438,466.4523010253906,1029.5767669677734,582.2511138916016,
2080,0,0.0,368.1658325195313,0.0,556.460693359375,184.08291625976565,278.2303466796875,226.66696548461914,303.98631286621094,626.8787244589938
2080,1,0.0,1563.2607421875,0.0,935.4803466796876,781.63037109375,467.7401733398438,1031.0737915039062,582.1008224487305,
2081,0,0.0,368.9656066894531,0.0,555.7490844726562,184.48280334472656,277.8745422363281,224.51240730285645,303.990478515625,627.1052876125631
2081,1,0.0,1564.0341796875,0.0,936.34765625,782.01708984375,468.173828125,1029.7196807861328,581.8544464111328,
2082,0,0.0,369.2575988769531,0.0,556.6980590820312,184.62879943847656,278.3490295410156,223.59687423706055,309.71554946899414,628.3504326345616
2082,1,0.0,1567.2740478515625,0.0,936.2420654296876,783.6370239257812,468.1210327148438,1031.532699584961,580.5276565551758,
2083,0,0.0,368.5727233886719,0.0,556.2269287109375,184.28636169433594,278.11346435546875,225.10564422607422,310.71395111083984,629.5729089971817
2083,1,0.0,1568.3792724609375,0.0,938.2117919921876,784.1896362304688,469.1058959960938,1031.8529663085938,580.6207275390625,
2084,0,0.0,364.9761962890625,0.0,554.974853515625,182.48809814453125,277.4874267578125,223.4669704437256,309.3638153076172,632.1753857787539
2084,1,0.0,1569.71044921875,0.0,938.6390991210938,784.855224609375,469.3195495605469,1032.4727325439453,580.4377822875977,
2085,0,0.0,301.0267944335937,0.0,550.9320068359375,150.51339721679685,275.46600341796875,133.33111000061035,198.5146141052246,663.3857771802647
2085,1,0.0,1569.88330078125,0.0,938.65087890625,784.941650390625,469.325439453125,1033.661361694336,579.7797317504883,
2086,0,0.0,363.6795654296875,0.0,552.3225708007812,181.83978271484375,276.1612854003906,220.8403034210205,304.92116355895996,633.45765206376
2086,1,0.0,1570.0653076171875,0.0,939.2435302734376,785.0326538085938,469.6217651367188,1034.155532836914,578.7475204467773,
2087,0,0.0,360.16815185546875,0.0,553.596923828125,180.08407592773438,276.7984619140625,219.78887557983398,308.94637298583984,634.5435476153352
2087,1,0.0,1569.48779296875,0.0,938.4710083007812,784.743896484375,469.2355041503906,1032.687026977539,579.0604629516602,
2088,0,0.0,360.74163818359375,0.0,552.48486328125,180.37081909179688,276.242431640625,219.47233200073242,308.6604804992676,634.6186420278234
2088,1,0.0,1570.2623291015625,0.0,937.222412109375,785.1311645507812,468.6112060546875,1032.3599243164062,579.3371047973633,
2089,0,0.0,361.8692321777344,0.0,547.3845825195312,180.9346160888672,273.6922912597656,220.5730438232422,309.558349609375,634.3956455987668
2089,1,0.0,1569.2867431640625,0.0,937.223388671875,784.6433715820312,468.6116943359375,1032.7102661132812,579.4178009033203,
2090,0,0.0,360.7626647949219,0.0,547.5276489257812,180.38133239746094,273.7638244628906,220.29560661315918,308.0581455230713,635.490320722256
2090,1,0.0,1570.0272216796875,0.0,938.7705688476562,785.0136108398438,469.3852844238281,1032.7395935058594,579.3257827758789,
2091,0,0.0,361.5086669921875,0.0,541.2068481445312,180.75433349609375,270.6034240722656,221.14673042297363,309.5408687591553,635.7274306609607
2091,1,0.0,1569.40625,0.0,938.1714477539062,784.703125,469.0857238769531,1031.8146057128906,579.1521606445312,
2092,0,0.0,360.9139709472656,0.0,544.968994140625,180.4569854736328,272.4844970703125,220.58254432678223,309.3286323547363,636.6034932395155
2092,1,0.0,1571.763671875,0.0,938.5411376953124,785.8818359375,469.2705688476562,1032.0030975341797,579.4757461547852,
2093,0,0.0,358.1384582519531,0.0,553.110107421875,179.06922912597656,276.5550537109375,218.9555149078369,307.8318729400635,636.2212419121075
2093,1,0.0,1571.087646484375,0.0,937.6411743164062,785.5438232421875,468.8205871582031,1031.6575622558594,579.0476913452148,
2094,0,0.0,357.7952880859375,0.0,552.5359497070312,178.89764404296875,276.2679748535156,218.55684089660645,307.1963291168213,637.1732583232044
2094,1,0.0,1572.922607421875,0.0,936.4951171875,786.4613037109375,468.24755859375,1031.5093383789062,579.8587646484375,
2095,0,0.0,1573.8350830078125,0.0,936.2413330078124,786.9175415039062,468.1206665039062,1031.4654846191406,580.5164260864258,636.7798106853787
2095,1,0.0,361.1668090820313,0.0,547.1529541015625,180.58340454101565,273.57647705078125,219.2131404876709,309.6846389770508,
2096,0,0.0,1573.60107421875,0.0,934.803466796875,786.800537109375,467.4017333984375,1031.2539672851562,581.7461929321289,636.8597394629477
2096,1,0.0,357.94171142578125,0.0,554.627685546875,178.97085571289062,277.3138427734375,219.04775619506836,304.0487823486328,
2097,0,0.0,363.6275024414063,0.0,552.299560546875,181.81375122070315,276.1497802734375,218.01049995422363,308.29639053344727,633.1638671270937
2097,1,0.0,1570.70263671875,0.0,935.1253051757812,785.351318359375,467.5626525878906,1029.4942474365234,583.3394393920898,
2098,0,0.0,362.9211120605469,0.0,555.8978271484375,181.46055603027344,277.94891357421875,218.36760330200195,307.6821689605713,634.2360539126795
2098,1,0.0,1573.2813720703125,0.0,935.4364013671876,786.6406860351562,467.7182006835938,1030.6711730957031,583.5563812255859,
2099,0,0.0,363.9396362304688,0.0,556.6060180664062,181.9698181152344,278.3030090332031,220.11007118225098,307.393762588501,633.121500879402
2099,1,0.0,1572.03857421875,0.0,935.90576171875,786.019287109375,467.952880859375,1030.6959991455078,583.750358581543,
2100,0,0.0,365.12017822265625,0.0,553.7181396484375,182.56008911132812,276.85906982421875,221.9999237060547,306.29404067993164,632.6017461145213
2100,1,0.0,1571.54833984375,0.0,934.8624267578124,785.774169921875,467.4312133789062,1029.575698852539,584.1659774780273,
2101,0,0.0,369.0562744140625,0.0,556.4285278320312,184.52813720703125,278.2142639160156,222.63718795776367,309.8776512145996,629.9814886857018
2101,1,0.0,1571.8740234375,0.0,931.5767211914062,785.93701171875,465.7883605957031,1028.0858154296875,583.6313781738281,
2102,0,0.0,368.4828796386719,0.0,556.5399169921875,184.24143981933594,278.26995849609375,220.90984344482422,310.6409111022949,632.0827107106351
2102,1,0.0,1574.9359130859375,0.0,934.1445922851562,787.4679565429688,467.0722961425781,1028.0461883544922,584.301155090332,
2103,0,0.0,1573.17578125,0.0,933.732177734375,786.587890625,466.8660888671875,1026.9155731201172,584.1315536499023,630.7973866769294
2103,1,0.0,369.482421875,0.0,555.9178466796875,184.7412109375,277.95892333984375,222.16616821289062,311.1556701660156,
2104,0,0.0,1575.1904296875,0.0,931.4122314453124,787.59521484375,465.7061157226562,1028.1854248046875,583.4094619750977,630.2947793263558
2104,1,0.0,369.8212890625,0.0,562.3983154296875,184.91064453125,281.19915771484375,222.99116706848145,320.71049880981445,
2105,0,0.0,1574.7996826171875,0.0,931.9273681640624,787.3998413085938,465.9636840820312,1028.1236877441406,582.923942565918,628.9295820662968
2105,1,0.0,372.1520690917969,0.0,563.3511962890625,186.07603454589844,281.67559814453125,223.45947456359863,323.0126953125,
2106,0,0.0,1579.0374755859375,0.0,935.947021484375,789.5187377929688,467.9735107421875,1028.1809387207031,584.8769454956055,631.2329549816338
2106,1,0.0,373.62005615234375,0.0,560.7283935546875,186.81002807617188,280.36419677734375,223.4893627166748,315.527624130249,
2107,0,0.0,1575.15283203125,0.0,938.77392578125,787.576416015625,469.386962890625,1025.0000610351562,586.3769683837891,628.1435548637913
2107,1,0.0,376.6191101074219,0.0,562.2447509765625,188.30955505371094,281.12237548828125,224.2079563140869,318.5760192871094,
2108,0,0.0,1578.3358154296875,0.0,937.2894287109376,789.1679077148438,468.6447143554688,1026.4213256835938,585.8827285766602,628.745433579829
2108,1,0.0,377.06829833984375,0.0,565.4835205078125,188.53414916992188,282.74176025390625,222.51665496826172,325.12389755249023,
2109,0,0.0,1579.81689453125,0.0,937.5964965820312,789.908447265625,468.7982482910156,1025.801498413086,586.3734664916992,629.097802245847
2109,1,0.0,377.616455078125,0.0,566.4223022460938,188.8082275390625,283.2111511230469,223.13039016723633,324.3999938964844,
2110,0,0.0,375.86224365234375,0.0,568.2294921875,187.93112182617188,284.11474609375,223.1052951812744,322.7527732849121,629.8097229707637
2110,1,0.0,1578.931640625,0.0,941.4119873046876,789.4658203125,470.7059936523438,1027.6380767822266,587.2804336547852,
2111,0,0.0,375.99853515625,0.0,568.9490966796875,187.999267578125,284.47454833984375,222.6402759552002,321.38991928100586,629.8144197217655
2111,1,0.0,1579.4189453125,0.0,941.0299072265624,789.70947265625,470.5149536132812,1026.1782531738281,587.7134552001953,
2112,0,0.0,375.3537902832031,0.0,568.2171020507812,187.67689514160156,284.1085510253906,218.70735549926758,325.56561279296875,631.4037267706008
2112,1,0.0,1581.1708984375,0.0,943.30078125,790.58544921875,471.650390625,1027.2665710449219,588.5101318359375,
2113,0,0.0,1580.738525390625,0.0,941.5328979492188,790.3692626953125,470.7664489746094,1025.1850128173828,588.5696029663086,631.6903184344786
2113,1,0.0,373.00238037109375,0.0,570.717529296875,186.50119018554688,285.3587646484375,216.7879467010498,324.3309497833252,
2114,0,0.0,1584.6837158203125,0.0,941.1220703125,792.3418579101562,470.56103515625,1025.7880401611328,588.2724151611328,633.8123086049569
2114,1,0.0,371.3462219238281,0.0,574.1284790039062,185.67311096191406,287.0642395019531,219.25114059448242,324.33777618408203,
2115,0,0.0,1566.4017333984375,0.0,950.6453247070312,783.2008666992188,475.3226623535156,1024.6026611328125,589.8394241333008,626.6750543447769
2115,1,0.0,369.37213134765625,0.0,579.1528930664062,184.68606567382812,289.5764465332031,215.78128814697266,329.2186279296875,
2116,0,0.0,1565.408935546875,0.0,949.482421875,782.7044677734375,474.7412109375,1024.137680053711,590.2034301757812,675.6534093685921
2116,1,0.0,267.8004455566406,0.0,572.3321533203125,133.9002227783203,286.16607666015625,125.14526176452637,213.06298828125,
2117,0,0.0,1584.6708984375,0.0,941.3873291015624,792.33544921875,470.6936645507812,1025.842544555664,590.2331314086914,675.6712239235051
2117,1,0.0,285.2084045410156,0.0,570.5455322265625,142.6042022705078,285.27276611328125,128.19803619384766,211.37603378295898,
2118,0,0.0,1582.3656005859375,0.0,941.972900390625,791.1828002929688,470.9864501953125,1026.2951049804688,590.3606567382812,638.4494372304465
2118,1,0.0,358.28057861328125,0.0,578.5357055664062,179.14028930664062,289.2678527832031,214.1058578491211,333.07117080688477,
2119,0,0.0,1582.771728515625,0.0,945.2525634765624,791.3858642578125,472.6262817382812,1027.2913818359375,591.557243347168,641.8328768248115
2119,1,0.0,354.6481628417969,0.0,571.7418212890625,177.32408142089844,285.87091064453125,211.1236057281494,329.26225662231445,
2120,0,0.0,1584.736328125,0.0,947.9266357421876,792.3681640625,473.9633178710938,1028.824966430664,592.6581344604492,642.471571507385
2120,1,0.0,351.6372985839844,0.0,586.6156005859375,175.8186492919922,293.30780029296875,212.93642044067383,333.8212242126465,
2121,0,0.0,1583.640380859375,0.0,952.5732421875,791.8201904296875,476.28662109375,1029.6657104492188,594.334602355957,684.0927084438505
2121,1,0.0,264.8570556640625,0.0,588.2356567382812,132.42852783203125,294.1178283691406,126.82278442382812,220.4462661743164,
2122,0,0.0,1584.79296875,0.0,953.6863403320312,792.396484375,476.8431701660156,1030.0532531738281,594.713134765625,648.904519144959
2122,1,0.0,337.0647888183594,0.0,596.63916015625,168.5323944091797,298.319580078125,211.57368850708008,337.83864974975586,
2123,0,0.0,1581.5174560546875,0.0,954.276611328125,790.7587280273438,477.1383056640625,1029.9922180175781,595.5180053710938,651.4620414060676
2123,1,0.0,328.4720764160156,0.0,597.2213745117188,164.2360382080078,298.6106872558594,209.17127418518066,342.04180908203125,
2124,0,0.0,1580.54443359375,0.0,956.433837890625,790.272216796875,478.2169189453125,1031.5703430175781,596.4505004882812,652.6379281567681
2124,1,0.0,325.64019775390625,0.0,597.3232421875,162.82009887695312,298.66162109375,212.34091186523438,341.03710556030273,
2125,0,0.0,1577.9542236328125,0.0,961.31396484375,788.9771118164062,480.656982421875,1031.430679321289,598.2409515380859,652.7354908620805
2125,1,0.0,325.213623046875,0.0,594.0327758789062,162.6068115234375,297.0163879394531,213.62921905517578,340.38488388061523,
2126,0,0.0,1572.295654296875,0.0,958.5087890625,786.1478271484375,479.25439453125,1032.3267669677734,598.2018966674805,651.0906753897485
2126,1,0.0,323.315673828125,0.0,590.0996704101562,161.6578369140625,295.0498352050781,249.6668930053711,397.5105857849121,
2127,0,0.0,1571.196533203125,0.0,958.8819580078124,785.5982666015625,479.4409790039062,1032.8496398925781,598.7584915161133,653.4175329081357
2127,1,0.0,319.19708251953125,0.0,584.295166015625,159.59854125976562,292.1475830078125,247.22729682922363,399.33563232421875,
2128,0,0.0,1571.602294921875,0.0,961.4385986328124,785.8011474609375,480.7192993164062,1032.2144775390625,600.1113815307617,650.0062811132317
2128,1,0.0,326.8408508300781,0.0,586.4697875976562,163.42042541503906,293.2348937988281,247.18807792663574,402.74819564819336,
2129,0,0.0,1567.291259765625,0.0,961.9031982421876,783.6456298828125,480.9515991210938,1030.2931060791016,601.2550811767578,645.9828106020577
2129,1,0.0,330.9242248535156,0.0,586.9742431640625,165.4621124267578,293.48712158203125,246.87983512878418,402.865909576416,
2130,0,0.0,1563.193603515625,0.0,962.4129638671876,781.5968017578125,481.2064819335938,1028.3189849853516,602.2145233154297,640.919290523556
2130,1,0.0,334.5867919921875,0.0,596.8511352539062,167.29339599609375,298.4255676269531,248.44347763061523,409.39916229248047,
2131,0,0.0,1561.255859375,0.0,966.2418823242188,780.6279296875,483.1209411621094,1028.533203125,603.2499313354492,639.1180648789324
