index,confidence,hand,time,person,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
67,  score: 0.9300123,"  label: ""Left""",1320,0.26874295,0.7356767,-8.2999016e-08,0.27957183,0.7226512,-0.0013025181,0.28934845,0.71923554,-0.002807725,0.29721618,0.7178989,-0.00431592,0.30246627,0.71146977,-0.005703183,0.2932614,0.7487429,-0.0013837037,0.29276094,0.74790114,-0.0021030316,0.28949326,0.74355376,-0.0036156885,0.28682658,0.7400368,-0.004937912,0.28861666,0.7596375,-0.0018521723,0.28758526,0.75640047,-0.00090998044,0.28511894,0.7516955,-0.0015096472,0.28283894,0.74820197,-0.0028546595,0.28259584,0.7661488,-0.0022627264,0.28223252,0.7618698,-0.0015586534,0.28004506,0.75691783,-0.0011486982,0.2779866,0.75307,-0.0016966844,0.27654302,0.7699184,-0.002866499,0.27621529,0.766613,-0.0021813512,0.27462918,0.7615332,-0.0008659282,0.2731878,0.75793225,-0.00020697947,right
67,  score: 0.9261153,"  label: ""Right""",1320,0.29510638,0.3491152,1.0935385e-07,0.300126,0.37087846,-0.0024620434,0.306772,0.38590008,-0.004756514,0.3128003,0.39698675,-0.007040486,0.31777316,0.40550214,-0.009535795,0.32040182,0.36832777,-0.0044901795,0.3333677,0.37275934,-0.007671222,0.34127897,0.3754892,-0.009928305,0.3475709,0.37789956,-0.011353171,0.3215121,0.35442814,-0.0053050583,0.33561972,0.3578136,-0.00783494,0.34475902,0.36058414,-0.009877171,0.35179546,0.3628235,-0.011400099,0.32025045,0.3411432,-0.00628504,0.33346114,0.34204206,-0.008536948,0.3417844,0.3440934,-0.01025099,0.34818852,0.3463679,-0.011493995,0.31755394,0.3290638,-0.0074101095,0.32736692,0.3279581,-0.009672193,0.33400294,0.32760912,-0.010610991,0.33964106,0.32781938,-0.0110589685,right
67,  score: 0.99383384,"  label: ""Right""",1320,0.47689617,0.6484162,1.6185042e-07,0.47819528,0.6118743,-0.004459617,0.46756572,0.5830971,-0.009943203,0.45334432,0.56728315,-0.013811262,0.44112659,0.55957097,-0.018199082,0.4670536,0.5926525,-0.024364462,0.4415581,0.56079865,-0.03224865,0.4280976,0.5460942,-0.03409948,0.41768765,0.5353723,-0.034196775,0.4593601,0.61657935,-0.025130127,0.43386692,0.5786058,-0.03315651,0.4207143,0.5591246,-0.033929292,0.41212976,0.54537547,-0.033656634,0.45154515,0.6359363,-0.02499316,0.4298508,0.5983319,-0.030522399,0.41926056,0.5754173,-0.0309037,0.41261476,0.55866927,-0.030627877,0.444873,0.6495326,-0.024678916,0.42954051,0.616844,-0.028207082,0.42437485,0.59762144,-0.027956719,0.42119184,0.58349836,-0.027329428,left
68,  score: 0.91927063,"  label: ""Left""",1340,0.26871264,0.73525006,-8.5308294e-08,0.27914202,0.7227298,-0.0012209712,0.28895542,0.71933675,-0.0026438686,0.29684037,0.71776354,-0.0041011535,0.30189377,0.71101046,-0.005462329,0.2933634,0.7478783,-0.0013701223,0.29167718,0.74851626,-0.0020822077,0.28839853,0.74430335,-0.0036120948,0.28610632,0.7404712,-0.0050308476,0.28909248,0.75916034,-0.00195575,0.2866071,0.7568102,-0.0008771117,0.2841352,0.7520893,-0.0014723748,0.28240183,0.74835956,-0.0029270868,0.28330243,0.766247,-0.0024973564,0.28151792,0.7624575,-0.001612057,0.27928877,0.7575541,-0.0012120039,0.27765486,0.75349176,-0.0019005794,0.27733326,0.7705357,-0.0032730498,0.27566856,0.7674423,-0.00242249,0.27395833,0.7623765,-0.0011630649,0.27282858,0.75850224,-0.00064950786,right
68,  score: 0.93433166,"  label: ""Right""",1340,0.29673204,0.3488456,1.13498366e-07,0.30153427,0.37091517,-0.0023881346,0.3083697,0.38597327,-0.0044949953,0.3143731,0.3973093,-0.0066177445,0.3191439,0.4059993,-0.008960229,0.32207057,0.36834863,-0.004061801,0.33500344,0.37276682,-0.007113707,0.34296867,0.375419,-0.009305391,0.34922028,0.37775967,-0.010691443,0.32307076,0.35442072,-0.00488644,0.33706543,0.35789803,-0.0073070507,0.3461321,0.3605709,-0.009323069,0.35306042,0.3626904,-0.01081013,0.3216949,0.34098536,-0.00589869,0.33496448,0.34214684,-0.008134485,0.34331587,0.3440385,-0.009874205,0.34975854,0.34612137,-0.011103362,0.3188919,0.32859203,-0.007050899,0.32870355,0.32774496,-0.009330975,0.3353219,0.32751834,-0.01028349,0.34092587,0.3278635,-0.010718686,right
68,  score: 0.9902311,"  label: ""Right""",1340,0.4766679,0.6471184,1.6589703e-07,0.47802696,0.6099616,-0.0043371324,0.46766332,0.5806089,-0.00993484,0.4538424,0.5638475,-0.013964535,0.44143802,0.5557165,-0.0185667,0.46623117,0.59032476,-0.024691297,0.44044894,0.55926,-0.03288022,0.42684522,0.5441916,-0.034979492,0.41627514,0.53293604,-0.035174776,0.4586658,0.61485523,-0.025619827,0.43307263,0.57694167,-0.03395057,0.41960588,0.5571396,-0.034695342,0.41082603,0.5428678,-0.034312543,0.45092663,0.6347288,-0.025642497,0.4289613,0.59687275,-0.03140394,0.41803187,0.5739149,-0.03151775,0.41134873,0.5570728,-0.030895256,0.44429776,0.6488525,-0.025486745,0.42832777,0.6153855,-0.02902958,0.42265227,0.5957935,-0.02846474,0.41931227,0.58145136,-0.027490314,left
69,  score: 0.9345863,"  label: ""Left""",1360,0.2683632,0.7368951,-8.179203e-08,0.27846292,0.72359157,-0.0011615235,0.28808075,0.71990323,-0.0025433847,0.29610035,0.7182993,-0.0039423583,0.30102912,0.71136934,-0.0052462225,0.29315683,0.748467,-0.001226037,0.2925041,0.7482625,-0.0016212307,0.2890847,0.7441711,-0.0029162974,0.28638747,0.7407378,-0.0041181357,0.2888914,0.7596081,-0.0016395989,0.28730455,0.75629896,-0.00021999101,0.28471738,0.75179803,-0.0006612417,0.282487,0.7485405,-0.0019956168,0.28306344,0.7663827,-0.001972912,0.2822243,0.76180947,-0.0008837924,0.2799434,0.75725394,-0.0005396154,0.27782428,0.75358915,-0.0012287002,0.27720442,0.7704428,-0.0024963245,0.27650765,0.7670322,-0.0014691749,0.2748094,0.7623678,-0.0001610037,0.2732492,0.75882405,0.0004147163,right
69,  score: 0.9306538,"  label: ""Right""",1360,0.29781222,0.3488924,1.1437961e-07,0.3026675,0.37079602,-0.0025550814,0.3094778,0.38575888,-0.004795354,0.31551352,0.39725196,-0.0070276023,0.32050553,0.40588644,-0.00947931,0.32334363,0.36841035,-0.0042801998,0.33645684,0.3722836,-0.007438489,0.3444255,0.37490866,-0.009758563,0.35083526,0.37725702,-0.011231049,0.3243481,0.35437393,-0.005064523,0.33841392,0.3572945,-0.007557159,0.34753054,0.35984555,-0.009722086,0.35465527,0.36187965,-0.011316578,0.3229472,0.340895,-0.006035206,0.33609757,0.3415314,-0.008273903,0.34448552,0.3433643,-0.01006826,0.35106885,0.345402,-0.011339327,0.32014316,0.32853675,-0.007166623,0.33004463,0.3278695,-0.009421256,0.33663833,0.32773104,-0.010355534,0.34228227,0.32803565,-0.010774615,right
69,  score: 0.99118924,"  label: ""Right""",1360,0.4759506,0.6463792,1.5861792e-07,0.47722077,0.6093437,-0.0038337854,0.4674119,0.5797852,-0.008963555,0.4542458,0.5621675,-0.012645373,0.44186586,0.55407363,-0.016908232,0.46499193,0.5892569,-0.023494916,0.43972382,0.5588225,-0.031186976,0.42625186,0.54388213,-0.032980356,0.41585916,0.5329552,-0.0329918,0.4574758,0.6139838,-0.02458558,0.43205157,0.5777607,-0.032687746,0.41871157,0.55837613,-0.033286396,0.40988836,0.5445967,-0.032738876,0.44999543,0.63421446,-0.02474607,0.42845422,0.59818095,-0.030417467,0.41764212,0.5751467,-0.030333191,0.4109067,0.55821997,-0.029513808,0.44378924,0.64892226,-0.024703346,0.4276864,0.61685777,-0.028130325,0.42256662,0.5978377,-0.0272051,0.41998747,0.58428705,-0.025901873,left
70,  score: 0.93090034,"  label: ""Left""",1380,0.26800883,0.7369881,-8.197546e-08,0.27818277,0.72385776,-0.0013241112,0.28755915,0.720144,-0.002786508,0.29538286,0.71835685,-0.0042444747,0.300284,0.7116027,-0.0055956366,0.29256675,0.7484352,-0.0011781277,0.2913444,0.7472804,-0.0017533395,0.28792825,0.74307,-0.0032872458,0.2853895,0.73999566,-0.004708652,0.28851315,0.7593553,-0.0016163741,0.2870465,0.75606775,-0.000528363,0.28455707,0.7516044,-0.0011675125,0.28235894,0.74850726,-0.0026049628,0.28294683,0.76615316,-0.0020048576,0.28220513,0.7619036,-0.0012288658,0.27990463,0.7573104,-0.00089062226,0.2777611,0.7537923,-0.001530248,0.27727956,0.77030456,-0.00259989,0.27657244,0.7671319,-0.0018746027,0.274837,0.76256627,-0.0006323191,0.27331194,0.75931454,-6.390131e-05,right
70,  score: 0.928891,"  label: ""Right""",1380,0.29895166,0.34919447,1.1170972e-07,0.3038908,0.3709492,-0.0024582602,0.31081644,0.38590467,-0.004687641,0.31683546,0.3973209,-0.0069327485,0.3217619,0.40592793,-0.009405284,0.3246125,0.36841837,-0.0042705103,0.3375512,0.3722586,-0.007441232,0.34549063,0.37468067,-0.009777475,0.351966,0.37682542,-0.011290087,0.32559112,0.35445443,-0.005140192,0.3395445,0.35723504,-0.007624255,0.3486009,0.35962924,-0.009736464,0.35580277,0.36146092,-0.011315221,0.3241953,0.34096357,-0.0061861165,0.33729625,0.3414016,-0.008427471,0.34557265,0.3431145,-0.010117551,0.3521425,0.34498486,-0.011327353,0.32138744,0.32859808,-0.0073940996,0.33124143,0.32793123,-0.009640624,0.33781332,0.3278842,-0.010511208,0.3434542,0.3282744,-0.010898109,right
70,  score: 0.99106306,"  label: ""Right""",1380,0.4751789,0.6476961,1.6551088e-07,0.47683427,0.6099762,-0.004330447,0.46731195,0.57976216,-0.009609382,0.4542343,0.56172204,-0.013395724,0.44170642,0.5535152,-0.017761676,0.46401042,0.5896815,-0.023618747,0.43897992,0.55909234,-0.031454295,0.42559433,0.5439987,-0.03340854,0.41513637,0.5326897,-0.033578474,0.45623192,0.61430407,-0.024545496,0.43124205,0.5775993,-0.032776214,0.41819543,0.5577621,-0.033603877,0.40951875,0.5434226,-0.033236217,0.44882038,0.6344666,-0.024610655,0.4276957,0.59821683,-0.030412873,0.41721827,0.5750528,-0.030549133,0.41072983,0.5578921,-0.029894648,0.44284773,0.64901537,-0.024531234,0.42695245,0.6169687,-0.028113222,0.4218743,0.59781426,-0.027426243,0.41934487,0.5840761,-0.026305314,left
71,  score: 0.91245437,"  label: ""Left""",1400,0.26760674,0.73698175,-8.220444e-08,0.27750835,0.7243934,-0.0016348402,0.2866677,0.72059584,-0.0033110632,0.29424855,0.7183567,-0.0048813326,0.29932562,0.71187395,-0.0063299127,0.29199818,0.74885476,-0.0019567688,0.2902515,0.7477963,-0.0025842835,0.28685626,0.7434033,-0.0040698308,0.28448242,0.74019134,-0.005481612,0.28772706,0.7597162,-0.0022773286,0.28584063,0.7563646,-0.0012426232,0.28338602,0.7516834,-0.0018103439,0.28129134,0.74829,-0.0032222332,0.28203034,0.7662623,-0.0025326235,0.28081208,0.7617909,-0.0017939644,0.27859524,0.7571183,-0.0014481695,0.2766069,0.75342053,-0.0021082473,0.27634725,0.76991874,-0.0030093698,0.27514923,0.76617044,-0.0023936292,0.27349177,0.7614968,-0.001257562,0.27216485,0.75803655,-0.0007701391,right
71,  score: 0.92959964,"  label: ""Right""",1400,0.30019084,0.3500037,1.12851666e-07,0.30501366,0.3716174,-0.0026048822,0.31194204,0.38630962,-0.004826611,0.3179785,0.3974859,-0.0070296037,0.32286692,0.4061353,-0.009463151,0.3258901,0.36834157,-0.004287072,0.33876067,0.3720872,-0.0074139605,0.3466999,0.37443635,-0.009736842,0.35318536,0.376514,-0.011240442,0.32678232,0.3543381,-0.005052162,0.34071824,0.35699323,-0.007483989,0.3498272,0.35932103,-0.009575122,0.35710832,0.36110398,-0.011140631,0.32527116,0.34095645,-0.0060088206,0.33832365,0.34113863,-0.008224695,0.3466162,0.34273756,-0.009926733,0.35324016,0.34453586,-0.011138304,0.32235268,0.32873508,-0.007140785,0.33216488,0.32800472,-0.009372416,0.33874977,0.32794738,-0.010246014,0.34441116,0.32839754,-0.010633098,right
71,  score: 0.99196476,"  label: ""Right""",1400,0.47453144,0.6482702,1.6960266e-07,0.4764114,0.6098095,-0.004445833,0.4673336,0.57852286,-0.009864768,0.45438898,0.55914336,-0.013721333,0.44178462,0.5510119,-0.018199353,0.46319222,0.5884074,-0.02401383,0.4381043,0.55726135,-0.03181548,0.424598,0.54204696,-0.03380036,0.4140827,0.53094935,-0.03400302,0.4552212,0.61312497,-0.024832668,0.43020162,0.5761022,-0.03287228,0.41721746,0.5561335,-0.033649758,0.4087165,0.54209,-0.033314906,0.44773138,0.6336444,-0.024757309,0.42639992,0.5973902,-0.030289074,0.41603336,0.5741674,-0.030400641,0.4097132,0.5570365,-0.029850477,0.44187456,0.648678,-0.024538163,0.42607537,0.6167542,-0.027911793,0.42097405,0.59771687,-0.027179008,0.41841918,0.5839545,-0.026085228,left
72,  score: 0.9137846,"  label: ""Left""",1420,0.26688063,0.7370447,-8.0563694e-08,0.2769175,0.7246265,-0.0014821063,0.28614476,0.7207866,-0.0030708762,0.29361695,0.7182387,-0.0045810025,0.2986836,0.71155745,-0.0059818695,0.29074955,0.7486904,-0.0016915787,0.28966767,0.7465458,-0.0023627984,0.28633446,0.74218124,-0.0039120503,0.28386465,0.7394167,-0.0053157127,0.28632677,0.75925374,-0.0020310609,0.28523764,0.75542855,-0.0010110813,0.28280947,0.7507593,-0.0015344692,0.2806049,0.7478552,-0.002875977,0.28056595,0.7653739,-0.002315665,0.2800684,0.7609099,-0.0016431495,0.27790758,0.7561912,-0.0012839487,0.27588472,0.75288296,-0.0018848552,0.27494428,0.7685056,-0.0027853397,0.274327,0.76480037,-0.0021551682,0.27277184,0.7602038,-0.00095721736,0.27145955,0.7571231,-0.00042237155,right
72,  score: 0.9405906,"  label: ""Right""",1420,0.30200216,0.3495519,1.14296284e-07,0.30651873,0.3713053,-0.002755687,0.31295553,0.3861563,-0.0051407875,0.31893894,0.39745504,-0.007467967,0.32380408,0.40634736,-0.0100349635,0.32703733,0.36821738,-0.0045330743,0.33997867,0.3718658,-0.0076786927,0.3479162,0.3742639,-0.009982296,0.35425866,0.376411,-0.011446856,0.32797527,0.35417652,-0.005166151,0.34192485,0.3567849,-0.007553786,0.3509742,0.3590844,-0.009613075,0.35805994,0.36086145,-0.011158899,0.3264977,0.34088343,-0.005984234,0.3394017,0.34108406,-0.008108804,0.34766787,0.34262505,-0.009801308,0.35423872,0.34441885,-0.011038157,0.32359898,0.32885826,-0.0069846264,0.3331695,0.328148,-0.009120887,0.3396469,0.32806444,-0.009973123,0.3451829,0.3285332,-0.010362212,right
72,  score: 0.9928238,"  label: ""Right""",1420,0.4735826,0.6494744,1.640448e-07,0.47596306,0.6108913,-0.004243206,0.46689838,0.57903606,-0.009335307,0.45392653,0.5588325,-0.012893533,0.44134724,0.5495554,-0.017024837,0.4627537,0.5892512,-0.023478577,0.4375166,0.5565467,-0.03098196,0.42433494,0.5401113,-0.032707866,0.41419256,0.5280437,-0.0327442,0.4543939,0.61314183,-0.024244681,0.4294523,0.57526666,-0.032157812,0.4168079,0.55520004,-0.032806076,0.40854797,0.5410717,-0.032360256,0.44666454,0.6327649,-0.024092393,0.42544678,0.5956609,-0.029551895,0.41553292,0.57258844,-0.029542886,0.4095858,0.5557036,-0.028910507,0.44060746,0.6472186,-0.023785515,0.42504066,0.6150709,-0.02714857,0.42066523,0.59651774,-0.026297443,0.41882792,0.5832967,-0.025089802,left
73,  score: 0.8846188,"  label: ""Left""",1440,0.32800505,0.33832166,-1.9616422e-08,0.32512742,0.36144543,-0.0026171808,0.32363775,0.38250485,-0.0050952774,0.32455498,0.39578268,-0.007686873,0.32721618,0.4017717,-0.0109525565,0.340171,0.36771038,-0.0050156764,0.34884536,0.37341955,-0.007833931,0.352559,0.3751481,-0.010815969,0.35620767,0.37666768,-0.013133563,0.34199396,0.35324052,-0.0058898116,0.35217386,0.3579488,-0.0071658525,0.35635248,0.35965678,-0.0092699,0.35949653,0.36170518,-0.011914284,0.3412124,0.33946702,-0.006891797,0.34919173,0.34349158,-0.00834692,0.35286435,0.3445421,-0.009872785,0.35579282,0.34682146,-0.011965856,0.33797175,0.3268988,-0.008106289,0.3410445,0.3276545,-0.009533361,0.34413025,0.3288574,-0.009793447,0.34721175,0.33126363,-0.010617512,right
73,  score: 0.9168311,"  label: ""Left""",1440,0.26533034,0.73783827,-8.2230805e-08,0.27526805,0.72452873,-0.0012383304,0.28516638,0.7204056,-0.002439111,0.29264387,0.7178159,-0.0036300889,0.2975993,0.7109901,-0.0047322623,0.2899513,0.7490565,-0.00065501727,0.28910697,0.7453408,-0.0012285573,0.28570166,0.740968,-0.002957509,0.28306806,0.7386657,-0.0044458364,0.28555197,0.759143,-0.0010420957,0.2846564,0.7539963,0.00024415046,0.28213525,0.7494253,-0.00027113562,0.27971378,0.74724704,-0.0015765438,0.2798364,0.76489794,-0.0014421033,0.27954337,0.7597128,-0.0006410615,0.27727577,0.75504535,-0.00042494133,0.27503535,0.7523939,-0.0010747056,0.27420676,0.7677026,-0.0020315156,0.27375713,0.76357967,-0.0012879868,0.27208826,0.7590015,-0.00011794839,0.27049106,0.7562485,0.00042816033,right
73,  score: 0.93461806,"  label: ""Right""",1440,0.30218217,0.35052404,1.1141517e-07,0.30738953,0.3720375,-0.002761183,0.31403536,0.3865664,-0.005217082,0.31988335,0.39790854,-0.007638298,0.32492116,0.40660003,-0.010323867,0.32778287,0.36826864,-0.004662576,0.34039193,0.37194368,-0.008013846,0.34830475,0.37425718,-0.0105592925,0.35490286,0.37632096,-0.0122503005,0.3285597,0.35440686,-0.0054162196,0.34213877,0.35678926,-0.008172761,0.35115063,0.359009,-0.010593886,0.35857624,0.3607378,-0.012430465,0.32693237,0.34104106,-0.0063297967,0.339661,0.3411194,-0.008758076,0.34798506,0.34249946,-0.010638536,0.35480693,0.3441448,-0.01200624,0.32393235,0.3289152,-0.0074190325,0.33358625,0.3282184,-0.009814059,0.34005427,0.3282205,-0.010784477,0.3456955,0.32864767,-0.011262162,right
73,  score: 0.9946775,"  label: ""Right""",1440,0.472998,0.6513524,1.7188697e-07,0.475479,0.6120023,-0.004048074,0.46634585,0.57994074,-0.009079275,0.4534616,0.5596275,-0.01263847,0.44127688,0.548849,-0.016732525,0.46171844,0.5900602,-0.023172995,0.43714035,0.55529463,-0.030685317,0.42452282,0.5377424,-0.032300282,0.41472518,0.5249816,-0.032177314,0.45320153,0.6135229,-0.023991305,0.42868012,0.5730127,-0.03181388,0.4166883,0.5513088,-0.032260243,0.40883663,0.5361133,-0.031586885,0.44549933,0.6326977,-0.023892676,0.4245505,0.5933421,-0.029192263,0.415017,0.56922185,-0.029008456,0.40938282,0.5517071,-0.028209418,0.4395081,0.6467732,-0.023643892,0.42394033,0.6134035,-0.026848197,0.41946816,0.59389263,-0.025942203,0.41755804,0.5799772,-0.024657818,left
74,  score: 0.8755919,"  label: ""Left""",1460,0.2643012,0.7401863,-7.366038e-08,0.27384514,0.7260491,-0.00061325217,0.2838575,0.7205448,-0.0011994798,0.2911863,0.716859,-0.0019429099,0.29572508,0.71020603,-0.0026316524,0.28857613,0.7483744,0.0015752236,0.28968763,0.74301976,0.0019827655,0.2863938,0.73824155,0.000661636,0.2831688,0.73657423,-0.00053394027,0.28455698,0.75742185,0.0012994473,0.2851185,0.7511632,0.0033780748,0.2825853,0.7462251,0.0028765188,0.2795714,0.7449801,0.0015993222,0.27915406,0.76254606,0.000999065,0.28016022,0.7569281,0.002454193,0.27788836,0.7521764,0.0024369056,0.27491212,0.75052357,0.0016292325,0.2737613,0.76554936,0.000585716,0.27484047,0.7610862,0.0018572243,0.27312654,0.75656253,0.0030944725,0.27063242,0.7546059,0.0036609087,right
74,  score: 0.93861324,"  label: ""Right""",1460,0.30259725,0.3504789,1.1312027e-07,0.30790246,0.37196785,-0.0025956072,0.3147069,0.38642433,-0.005031641,0.32052296,0.39770108,-0.0074543604,0.32545927,0.40631372,-0.010154228,0.3285505,0.36845437,-0.004715978,0.3412844,0.37189922,-0.008078477,0.34921727,0.3741324,-0.010563673,0.35564572,0.3762171,-0.012182378,0.32919168,0.3546331,-0.0055853645,0.3429856,0.35664418,-0.008281962,0.35199043,0.35875568,-0.010561016,0.3592194,0.3604875,-0.01226389,0.32745638,0.34130684,-0.006610514,0.34043705,0.3412596,-0.009014906,0.34876263,0.3427548,-0.0108314175,0.35551223,0.3446046,-0.012141202,0.32428315,0.3291237,-0.0077885482,0.33393925,0.32822576,-0.010157336,0.3404309,0.3283425,-0.01108893,0.3460784,0.3291438,-0.011527922,right
74,  score: 0.99232066,"  label: ""Right""",1460,0.47283626,0.6550146,1.8509573e-07,0.4761572,0.6147374,-0.004634827,0.46748364,0.5822344,-0.009504391,0.45447287,0.56116605,-0.012897878,0.4424408,0.54899216,-0.016717186,0.46091774,0.59179133,-0.022003062,0.43737105,0.5546527,-0.029571308,0.4256641,0.535448,-0.031528246,0.4164371,0.5213581,-0.031692863,0.45134705,0.61331713,-0.02246858,0.42902684,0.56954676,-0.030120444,0.41794235,0.54598427,-0.031120028,0.4105321,0.5295892,-0.030908737,0.44327375,0.6312023,-0.022188017,0.4243643,0.59004146,-0.027252669,0.41545486,0.5654753,-0.027801063,0.41005057,0.54776317,-0.02766903,0.43736276,0.644358,-0.021856712,0.42363378,0.6100922,-0.0250175,0.41913766,0.58994836,-0.024785513,0.41679487,0.5748751,-0.024086196,left
75,  score: 0.92037386,"  label: ""Left""",1480,0.26317808,0.7420293,-6.37525e-08,0.27232116,0.7266186,-0.0006787545,0.28223804,0.7206492,-0.0010794168,0.28943202,0.71680087,-0.0016218006,0.2941553,0.71010906,-0.0021276383,0.28693444,0.7490266,0.002764259,0.28954187,0.7443303,0.004175381,0.28639483,0.73893297,0.003300373,0.28303063,0.73738974,0.0023170975,0.28316346,0.75816655,0.0028829044,0.28467426,0.7524897,0.0059742783,0.28239018,0.7474365,0.005473013,0.27933723,0.74667567,0.004057997,0.27793342,0.7634109,0.0029841952,0.27992892,0.7588687,0.0053590853,0.27784485,0.7543822,0.0051474012,0.27472633,0.7528725,0.0040464574,0.2726845,0.766633,0.0030025106,0.27473482,0.7628386,0.0049201883,0.27323395,0.75879765,0.0061772903,0.27049878,0.75693846,0.006667192,right
75,  score: 0.9418506,"  label: ""Right""",1480,0.30274567,0.35041848,1.1019585e-07,0.30829978,0.3720601,-0.0026699079,0.31512254,0.3866802,-0.0051505864,0.3209649,0.39799184,-0.0076145018,0.3259129,0.4066261,-0.010358576,0.32872686,0.36825332,-0.0047325273,0.34143552,0.37173772,-0.008153524,0.34942073,0.37391642,-0.010748224,0.3560324,0.37588978,-0.012471862,0.3294203,0.35432857,-0.0055695157,0.3431005,0.35644478,-0.008332931,0.35216808,0.35862136,-0.010735749,0.35962585,0.3604292,-0.012564115,0.3277699,0.34103075,-0.0065577435,0.34061763,0.3410701,-0.00899874,0.34893155,0.34269536,-0.010862191,0.3557461,0.34462354,-0.012227778,0.3247026,0.32903224,-0.007713071,0.3343625,0.32809436,-0.0101117855,0.3408003,0.32819074,-0.0110533405,0.34637126,0.3288488,-0.011514057,right
75,  score: 0.9888806,"  label: ""Right""",1480,0.47219017,0.65761465,1.8291115e-07,0.47606286,0.6171428,-0.004221762,0.46787173,0.58459836,-0.008871717,0.4550769,0.563355,-0.012193448,0.44357163,0.54995877,-0.015802423,0.46165884,0.5931737,-0.020386884,0.43885076,0.55509603,-0.027664915,0.42799914,0.5354306,-0.029499125,0.41961128,0.52092713,-0.029522413,0.45173463,0.6135514,-0.020925308,0.43027797,0.5674559,-0.028239543,0.41936496,0.5432818,-0.02913072,0.4119523,0.5259068,-0.02880707,0.44311646,0.63024527,-0.020779232,0.425156,0.58518773,-0.025472905,0.41660017,0.55967724,-0.025837203,0.41141853,0.5410985,-0.02559651,0.43645173,0.64264715,-0.020596651,0.42369476,0.6063156,-0.023408111,0.41932443,0.5851063,-0.023030235,0.4168191,0.56903225,-0.022242684,left
76,  score: 0.904553,"  label: ""Left""",1500,0.2620305,0.7428289,-4.312801e-08,0.27082404,0.7275024,-0.00036631958,0.28059795,0.72145534,-0.00043880538,0.2876084,0.71727824,-0.0007924275,0.2921878,0.7099563,-0.0011400952,0.28605992,0.74828315,0.0038900306,0.29103577,0.74793917,0.005931878,0.29026318,0.74256396,0.005814868,0.28801596,0.7389045,0.005453203,0.28220427,0.7571376,0.0040775384,0.285356,0.7542403,0.008015743,0.28405192,0.7486504,0.008359646,0.28171974,0.74647546,0.0075800815,0.2769679,0.76241654,0.0041391263,0.28018436,0.7594737,0.0073650987,0.27875918,0.75429827,0.0077261403,0.27612925,0.7512017,0.0069458266,0.27154756,0.76570505,0.0040931767,0.27446732,0.7628687,0.0067667547,0.2737857,0.75850236,0.008355502,0.2715789,0.7554258,0.008964607,right
